ds,unique_id,y
2024-12-16 16:45:00,series_0,-0.07833333333333334
2024-12-16 17:00:00,series_0,-0.07972222222222222
2024-12-16 17:15:00,series_0,-0.08111111111111112
2024-12-16 17:30:00,series_0,-0.0825
2024-12-16 17:45:00,series_0,-0.0838888888888889
2024-12-16 18:00:00,series_0,-0.08527777777777779
2024-12-16 18:15:00,series_0,-0.08666666666666667
2024-12-16 18:30:00,series_0,-0.08805555555555557
2024-12-16 18:45:00,series_0,-0.08944444444444445
2024-12-16 19:00:00,series_0,-0.09083333333333335
2024-12-16 19:15:00,series_0,-0.09222222222222223
2024-12-16 19:30:00,series_0,-0.09361111111111112
2024-12-16 19:45:00,series_0,-0.095
2024-12-16 20:00:00,series_0,-0.0963888888888889
2024-12-16 20:15:00,series_0,-0.09777777777777778
2024-12-16 20:30:00,series_0,-0.09916666666666668
2024-12-16 20:45:00,series_0,-0.10055555555555556
2024-12-16 21:00:00,series_0,-0.10194444444444445
2024-12-16 21:15:00,series_0,-0.10333333333333333
2024-12-16 21:30:00,series_0,-0.10472222222222223
2024-12-16 21:45:00,series_0,-0.10611111111111113
2024-12-16 22:00:00,series_0,-0.10750000000000001
2024-12-16 22:15:00,series_0,-0.1088888888888889
2024-12-16 22:30:00,series_0,-0.11027777777777778
2024-12-16 22:45:00,series_0,-0.11166666666666668
2024-12-16 23:00:00,series_0,-0.11305555555555556
2024-12-16 23:15:00,series_0,-0.11444444444444446
2024-12-16 23:30:00,series_0,-0.11583333333333334
2024-12-16 23:45:00,series_0,-0.11722222222222223
2024-12-17 00:00:00,series_0,-0.11861111111111111
2024-12-17 00:15:00,series_0,-0.12000000000000001
2024-12-17 00:30:00,series_0,-0.12138888888888891
2024-12-17 00:45:00,series_0,-0.12277777777777779
2024-12-17 01:00:00,series_0,-0.12416666666666668
2024-12-17 01:15:00,series_0,-0.12555555555555556
2024-12-17 01:30:00,series_0,-0.12694444444444444
2024-12-17 01:45:00,series_0,-0.12833333333333335
2024-12-17 02:00:00,series_0,-0.12972222222222224
2024-12-17 02:15:00,series_0,-0.13111111111111112
2024-12-17 02:30:00,series_0,-0.1325
2024-12-17 02:45:00,series_0,-0.1338888888888889
2024-12-17 03:00:00,series_0,-0.13527777777777777
2024-12-17 03:15:00,series_0,-0.13666666666666666
2024-12-17 03:30:00,series_0,-0.13805555555555557
2024-12-17 03:45:00,series_0,-0.13944444444444445
2024-12-17 04:00:00,series_0,-0.14083333333333334
2024-12-17 04:15:00,series_0,-0.14222222222222225
2024-12-17 04:30:00,series_0,-0.14361111111111113
2024-12-17 04:45:00,series_0,-0.14500000000000002
2024-12-17 05:00:00,series_0,-0.1463888888888889
2024-12-17 05:15:00,series_0,-0.14777777777777779
2024-12-17 05:30:00,series_0,-0.14916666666666667
2024-12-17 05:45:00,series_0,-0.15055555555555555
2024-12-17 06:00:00,series_0,-0.15194444444444444
2024-12-17 06:15:00,series_0,-0.15333333333333335
2024-12-17 06:30:00,series_0,-0.15472222222222223
2024-12-17 06:45:00,series_0,-0.15611111111111112
2024-12-17 07:00:00,series_0,-0.15750000000000003
2024-12-17 07:15:00,series_0,-0.1588888888888889
2024-12-17 07:30:00,series_0,-0.1602777777777778
2024-12-17 07:45:00,series_0,-0.16166666666666668
2024-12-17 08:00:00,series_0,-0.16305555555555556
2024-12-17 08:15:00,series_0,-0.16444444444444445
2024-12-17 08:30:00,series_0,-0.16583333333333333
2024-12-17 08:45:00,series_0,-0.16722222222222222
2024-12-17 09:00:00,series_0,-0.16861111111111113
2024-12-17 09:15:00,series_0,-0.17
2024-12-17 09:30:00,series_0,-0.175
2024-12-17 09:45:00,series_0,-0.18
2024-12-17 10:00:00,series_0,-0.23
2024-12-17 10:15:00,series_0,-0.28
2024-12-17 10:30:00,series_0,-0.1
2024-12-17 10:45:00,series_0,0.08
2024-12-17 11:00:00,series_0,-0.11
2024-12-17 11:15:00,series_0,-0.3
2024-12-17 11:30:00,series_0,-0.185
2024-12-17 11:45:00,series_0,-0.07
2024-12-17 12:00:00,series_0,0.009999999999999995
2024-12-17 12:15:00,series_0,0.09
2024-12-17 12:30:00,series_0,-0.015
2024-12-17 12:45:00,series_0,-0.12
2024-12-17 13:00:00,series_0,-0.08
2024-12-17 13:15:00,series_0,-0.04
2024-12-17 13:30:00,series_0,-0.06
2024-12-17 13:45:00,series_0,-0.08
2024-12-17 14:00:00,series_0,-0.05
2024-12-17 14:15:00,series_0,-0.02
2024-12-17 14:30:00,series_0,-0.005000000000000001
2024-12-17 14:45:00,series_0,0.01
2024-12-17 15:00:00,series_0,-0.03
2024-12-17 15:15:00,series_0,-0.07
2024-12-17 15:30:00,series_0,-0.06430555555555556
2024-12-17 15:45:00,series_0,-0.058611111111111114
2024-12-17 16:00:00,series_0,-0.052916666666666674
2024-12-17 16:15:00,series_0,-0.04722222222222223
2024-12-17 16:30:00,series_0,-0.04152777777777778
2024-12-17 16:45:00,series_0,-0.03583333333333334
2024-12-17 17:00:00,series_0,-0.030138888888888896
2024-12-17 17:15:00,series_0,-0.02444444444444445
2024-12-17 17:30:00,series_0,-0.018750000000000003
2024-12-17 17:45:00,series_0,-0.013055555555555556
2024-12-17 18:00:00,series_0,-0.00736111111111111
2024-12-17 18:15:00,series_0,-0.0016666666666666774
2024-12-17 18:30:00,series_0,0.004027777777777769
2024-12-17 18:45:00,series_0,0.009722222222222215
2024-12-17 19:00:00,series_0,0.015416666666666662
2024-12-17 19:15:00,series_0,0.02111111111111111
2024-12-17 19:30:00,series_0,0.026805555555555555
2024-12-17 19:45:00,series_0,0.0325
2024-12-17 20:00:00,series_0,0.03819444444444445
2024-12-17 20:15:00,series_0,0.043888888888888894
2024-12-17 20:30:00,series_0,0.049583333333333326
2024-12-17 20:45:00,series_0,0.05527777777777779
2024-12-17 21:00:00,series_0,0.06097222222222223
2024-12-17 21:15:00,series_0,0.06666666666666665
2024-12-17 21:30:00,series_0,0.0723611111111111
2024-12-17 21:45:00,series_0,0.07805555555555554
2024-12-17 22:00:00,series_0,0.08374999999999999
2024-12-17 22:15:00,series_0,0.08944444444444444
2024-12-17 22:30:00,series_0,0.09513888888888888
2024-12-17 22:45:00,series_0,0.10083333333333333
2024-12-17 23:00:00,series_0,0.10652777777777778
2024-12-17 23:15:00,series_0,0.11222222222222222
2024-12-17 23:30:00,series_0,0.11791666666666667
2024-12-17 23:45:00,series_0,0.12361111111111112
2024-12-18 00:00:00,series_0,0.12930555555555556
2024-12-18 00:15:00,series_0,0.135
2024-12-18 00:30:00,series_0,0.14069444444444446
2024-12-18 00:45:00,series_0,0.1463888888888889
2024-12-18 01:00:00,series_0,0.15208333333333335
2024-12-18 01:15:00,series_0,0.1577777777777778
2024-12-18 01:30:00,series_0,0.1634722222222222
2024-12-18 01:45:00,series_0,0.16916666666666666
2024-12-18 02:00:00,series_0,0.1748611111111111
2024-12-18 02:15:00,series_0,0.18055555555555558
2024-12-18 02:30:00,series_0,0.18625000000000003
2024-12-18 02:45:00,series_0,0.19194444444444447
2024-12-18 03:00:00,series_0,0.19763888888888892
2024-12-18 03:15:00,series_0,0.2033333333333333
2024-12-18 03:30:00,series_0,0.20902777777777776
2024-12-18 03:45:00,series_0,0.2147222222222222
2024-12-18 04:00:00,series_0,0.22041666666666665
2024-12-18 04:15:00,series_0,0.2261111111111111
2024-12-18 04:30:00,series_0,0.23180555555555554
2024-12-18 04:45:00,series_0,0.2375
2024-12-18 05:00:00,series_0,0.24319444444444444
2024-12-18 05:15:00,series_0,0.24888888888888888
2024-12-18 05:30:00,series_0,0.25458333333333333
2024-12-18 05:45:00,series_0,0.2602777777777778
2024-12-18 06:00:00,series_0,0.2659722222222222
2024-12-18 06:15:00,series_0,0.27166666666666667
2024-12-18 06:30:00,series_0,0.2773611111111111
2024-12-18 06:45:00,series_0,0.28305555555555556
2024-12-18 07:00:00,series_0,0.28875
2024-12-18 07:15:00,series_0,0.29444444444444445
2024-12-18 07:30:00,series_0,0.3001388888888889
2024-12-18 07:45:00,series_0,0.30583333333333335
2024-12-18 08:00:00,series_0,0.3115277777777778
2024-12-18 08:15:00,series_0,0.31722222222222224
2024-12-18 08:30:00,series_0,0.3229166666666667
2024-12-18 08:45:00,series_0,0.32861111111111113
2024-12-18 09:00:00,series_0,0.3343055555555556
2024-12-18 09:15:00,series_0,0.34
2024-12-18 09:30:00,series_0,-0.12999999999999995
2024-12-18 09:45:00,series_0,-0.6
2024-12-18 10:00:00,series_0,-0.16499999999999998
2024-12-18 10:15:00,series_0,0.27
2024-12-18 10:30:00,series_0,-0.03999999999999998
2024-12-18 10:45:00,series_0,-0.35
2024-12-18 11:00:00,series_0,-0.145
2024-12-18 11:15:00,series_0,0.06
2024-12-18 11:30:00,series_0,0.009999999999999995
2024-12-18 11:45:00,series_0,-0.04
2024-12-18 12:00:00,series_0,-0.13
2024-12-18 12:15:00,series_0,-0.22
2024-12-18 12:30:00,series_0,0.0
2024-12-18 12:45:00,series_0,0.22
2024-12-18 13:00:00,series_0,0.01999999999999999
2024-12-18 13:15:00,series_0,-0.18
2024-12-18 13:30:00,series_0,-0.05499999999999999
2024-12-18 13:45:00,series_0,0.07
2024-12-18 14:00:00,series_0,0.010000000000000002
2024-12-18 14:15:00,series_0,-0.05
2024-12-18 14:30:00,series_0,-0.015
2024-12-18 14:45:00,series_0,0.02
2024-12-18 15:00:00,series_0,0.065
2024-12-18 15:15:00,series_0,0.11
2024-12-18 15:30:00,series_0,0.11416666666666667
2024-12-18 15:45:00,series_0,0.11833333333333333
2024-12-18 16:00:00,series_0,0.1225
2024-12-18 16:15:00,series_0,0.12666666666666668
2024-12-18 16:30:00,series_0,0.13083333333333333
2024-12-18 16:45:00,series_0,0.135
2024-12-18 17:00:00,series_0,0.13916666666666666
2024-12-18 17:15:00,series_0,0.14333333333333334
2024-12-18 17:30:00,series_0,0.1475
2024-12-18 17:45:00,series_0,0.15166666666666667
2024-12-18 18:00:00,series_0,0.15583333333333332
2024-12-18 18:15:00,series_0,0.16
2024-12-18 18:30:00,series_0,0.16416666666666668
2024-12-18 18:45:00,series_0,0.16833333333333333
2024-12-18 19:00:00,series_0,0.1725
2024-12-18 19:15:00,series_0,0.17666666666666667
2024-12-18 19:30:00,series_0,0.18083333333333335
2024-12-18 19:45:00,series_0,0.185
2024-12-18 20:00:00,series_0,0.18916666666666665
2024-12-18 20:15:00,series_0,0.19333333333333333
2024-12-18 20:30:00,series_0,0.1975
2024-12-18 20:45:00,series_0,0.20166666666666666
2024-12-18 21:00:00,series_0,0.2058333333333333
2024-12-18 21:15:00,series_0,0.21000000000000002
2024-12-18 21:30:00,series_0,0.21416666666666667
2024-12-18 21:45:00,series_0,0.21833333333333332
2024-12-18 22:00:00,series_0,0.2225
2024-12-18 22:15:00,series_0,0.22666666666666668
2024-12-18 22:30:00,series_0,0.23083333333333333
2024-12-18 22:45:00,series_0,0.235
2024-12-18 23:00:00,series_0,0.23916666666666664
2024-12-18 23:15:00,series_0,0.24333333333333335
2024-12-18 23:30:00,series_0,0.2475
2024-12-18 23:45:00,series_0,0.25166666666666665
2024-12-19 00:00:00,series_0,0.25583333333333336
2024-12-19 00:15:00,series_0,0.26
2024-12-19 00:30:00,series_0,0.26416666666666666
2024-12-19 00:45:00,series_0,0.2683333333333333
2024-12-19 01:00:00,series_0,0.2725
2024-12-19 01:15:00,series_0,0.27666666666666667
